Date,Company/Brand,Founded,HeadQuarter,Founders,Investor,Amount($),Stage,Year,Sector
2021-05-04,Rulezero,2019,Bangalore,"Satish Mugulavalli, Srinivas Katta",The Treasury,2500000.0,Seed,2021,Finance
2021-05-04,Fabriclore,2016,Jaipur,"Vijay Sharma, Anupam Arya, Sandeep Sharma","Fluid Ventures, Mulberry Silks",700000.0,Pre-series A,2021,Lifestyle
2021-05-04,Unnati,2019,Noida,"Amit Sinha, Ashok Prasad","Incofin, NabVentures, Orios",7000000.0,Series A,2021,FinTech
2021-05-05,FanCode,2019,Mumbai,Yannick Colaco,Dream Sports,50000000.0,Seed,2021,Gaming
2021-05-05,Simple Energy,2019,Bangalore,Suhas Rajkumar,Inflection Point Ventures,21000000.0,Pre-series,2021,Automotive
2021-05-05,BYJU'S,2011,Bangalore,"Byju Raveendran, Divya Gokulnath","Oxshott Capital Partners, XN Exponent, Edelweiss",300000000.0,Seed,2021,Education
2021-05-05,Spinny,2015,Gurugram,"Mohit Gupta, Niraj Singh, Ramanshu Mahaur","Arena Holdings, Think Investments",65000000.0,Series C,2021,Consumer Services
2021-05-05,GoSats,2020,Bangalore,"Mohammed Roshan, Roshni Aslam","Alphabit Fund, Fulgur Ventures, Stacks Accelerator, SBX Capital",700000.0,Seed,2021,FinTech
2021-05-05,CreatorStack,2019,Bangalore,"Ankit Acharya, Kevin William David",Accel,2000000.0,Seed,2021,Other
2021-05-06,RenewBuy,2015,Gurugram,"Balachander Sekhar, Sandeep Nanda","Lok Capital, IIFL Asset Management",45000000.0,Series C,2021,Other
2021-05-06,SK Finance,1994,Jaipur,Rajendra Setia,"IIFL Wealth, TPG Growth, Norwest Venture Partners",53000000.0,Series F,2021,Finance
2021-05-07,PlayShifu,2016,Bangalore,"Dinesh Advani, Vivek Goyal","Chiratae Ventures, Bharat Innovation Fund",17000000.0,Series B,2021,Education
2021-05-07,Infra.Market,2016,Thane,"Souvik Sengupta, Aaditya Sharda",InnoVen Capital,6000000.0,Debt,2021,E-Commerce
2021-05-08,Eka.care,2020,Bangalore,Vikalp Sahni,"Deep Kalra, Ashish Kashyap, Rajesh Magow",4500000.0,Seed,2021,Automotive
2021-05-08,MYSUN,2016,New Delhi,Gagan Vermani,TATA Cleantech Capital,2000000.0,Seed,2021,Energy
2021-05-09,ZestMoney,2015,Bangalore,"Priya Sharma, Lizzie Chapman",Zip Co,50000000.0,Series C,2021,Finance
2021-05-09,HobSpace,2019,Mumbai,"Priya Goel Sheth, Harsh Jain","Siddharth Bhaskar Shah, Upsparks",100000.0,Pre-series A1,2021,Education
2021-05-09,BYJU'S,2011,Bangalore,"Byju Raveendran, Divya Gokulnath","BlackRock, Owl Ventures",460000000.0,Series F,2021,Education
2021-05-09,Oneiric Gaming,2020,Chandigarh,Avneet Singh,Trishneet Arora,169032154.0,Seed,2021,Gaming
2021-05-09,Agri10x,2018,Pune,"Abhijith Naraparaju, Pankajj P. Ghode, Sundeep Bose",Omnivore,169032154.0,Seed,2021,Technology
2021-05-09,Siply,2020,Bangalore,"Sousthav Chakrabarty, Anil Bhat","LetsVenture, AngelList India, Founder's Room Circle",3200000.0,Pre-series A,2021,Finance
2021-05-11,Mosaic Wellness,2019,Mumbai,Dhyanesh Shah,Sequoia,24000000.0,Series A,2021,Wellness/Beauty
2021-05-11,Navia Life Care,2016,New Delhi,"Nupur Khandelwal, Kunal Kishore Dhawan, Gaurav Gupta","Anicut Angel Fund, 9 Unicorns",1000000.0,Seed,2021,Automotive
2021-05-13,SuperBottoms,2015,Mumbai,Pallavi Utagi,Alteria Capital,400000.0,Seed,2021,Consumer Services
2021-05-13,Studio Sirah,2020,Bangalore,"Abhaas Shah, Prateek Shah",Lumikai,800000.0,Seed,2021,Gaming
2021-05-14,Digit Insurance,2016,Bangalore,Kamesh Goyal,"A91 Partners, Faering Capital",169032154.0,Seed,2021,FinTech
2021-05-14,1Bridge,2016,Bangalore,"Madan Padaki, Anil Kumar, M Chakrawarty",C4D Partners,2500000.0,Seed,2021,Consumer Services
2021-05-14,Karbon Card,2019,Bangalore,"Pei-fu Hsieh, Amit Jangir, Kartik Jain, Sunil Sinha",Y Combinator,169032154.0,Seed,2021,FinTech
2021-05-14,GlobalBees,2021,New Delhi,"Nitin Agarwal, Supam Maheshwari","Premji Invest, Steadview Capital",111000000.0,Series B,2021,E-Commerce
2021-05-15,WinZO,2018,New Delhi,Paavan Nanda,Griffin Gaming Partners,65000000.0,Series C,2021,Gaming
2021-05-15,ReadyAssist,2018,Bangalore,Vimal Singh SV,Satish Grampurohit,1000000.0,Seed,2021,Automotive
2021-05-15,PayGlocal,2021,Bangalore,"Prachi Dharani, Rohit Sukhija, Yogesh Lokhande",Sequoia Capital India,4900000.0,Series A,2021,Finance
2021-05-16,Kazam,2020,Bangalore,"Akshay Shekhar, Vaibhav Tyagi",Inflection Point Ventures,900000.0,Seed,2021,Energy
2021-05-16,AnKa SumMor,2017,Bangalore,"Rajiv Joshi, Ashok George",Inflection Point Ventures,1000000.0,Pre-series A,2021,Other
2021-05-16,CareerNinja,2017,Mumbai,Shronit Ladhaniai,Unitus Ventures,169032154.0,Seed,2021,Education
2021-05-17,Codedamn,2020,New Delhi,Mehul Mohan,Antler India,169032154.0,Pre-seed,2021,Other
2021-05-17,Optimized Electrotech,2017,Ahmadabad,"Anil Yekkala, Dharin Shah, Kuldeep Saxena, Purvi Shah, Sandeep Shah",GVFL,1800000.0,Pre-series A,2021,Other
2021-05-18,Purplle,2012,Mumbai,"Rahul Dash, Manish Taneja",Kedaara,70000000.0,Seed,2021,E-Commerce
2021-05-18,Biconomy,2019,New Delhi,"Ahmed Al-Balaghi, Aniket Jindal, Sachin Tomar","Binance Labs, Zee Prime Capital",1500000.0,Seed,2021,Technology
2021-05-18,F5,2018,New Delhi,"Lalit Aggarwal, Raghav Arora","Venture Catalysts, Jeevak Gupta",300000.0,Pre-series A,2021,Consumables
2021-05-18,Kiko Live,2020,Gurugram,"Alok Chawla, Shivam","Dinesh Agarwal, Amarjit Batra",1000000.0,Pre-series A,2021,E-Commerce
2021-05-18,Slang Labs,2017,Bangalore,Kumar Rangarajan,100x Entrepreneurs,169032154.0,Seed,2021,Other
2021-05-19,Kudos,2014,Pune,Naresh Vigh,Marquee fintech founders,169032154.0,Pre-series A,2021,FinTech
2021-05-20,Arcatron Mobility,2015,Pune,Ganesh Sonawane,Klub,169032154.0,Seed,2021,Automotive
2021-05-20,TABLT,2018,Kolkata,Anish Agarwal,Siti Cable,3000000.0,Seies A,2021,Automotive
2021-05-20,Design Cafe,2015,Bangalore,"Shezan Bhojani, Gita Ramanan","Westbridge Capital, Sixth Sense Ventures",25000000.0,Seed,2021,Other
2021-05-20,ShareChat,2015,Bangalore,"Ankush Sachdeva, Bhanu Pratap Singh, Farid Ahsan","Twitter Ventures, Pawan Munjal",500000000.0,Seed,2021,Media/Entertainment
2021-05-20,Easebuzz,2015,Pune,Rohit Prasad,"Jitendra Gupta, Amrish Rau",4000000.0,Series A,2021,E-Commerce
2021-05-21,Zepto,2021,Mumbai,"Aadit Palicha, Kaivalya Vohra","Glade Brook Capital, Nexus, Y Combinator",60000000.0,Seed,2021,E-Commerce
2021-05-21,Avanti Finance,2016,Bangalore,"Ratan Tata, Nandan Nilekani",Michael & Susan Dell Foundation,26000000.0,Series A,2021,FinTech
2021-05-22,Oye Rickshaw,2017,Gurugram,"Akash Deep, Mohit Sharma","Alteria Capital, Chiratae Ventures",3000000.0,Seed,2021,Logistics
2021-05-22,Pine Labs,1998,Noida,Amrish Rau,"Fidelity, BlackRock",600000.0,Seed,2021,Technology
2021-05-22,Nalanda Learning,2011,Kolkata,Tamal Mukherjee,Aavishkaar Capital,5000000.0,Seed,2021,Education
2021-05-22,GoTo,2020,Ghaziabad,"Akhilesh Sagar, Harsh Vardhan Sharma",Jesse Lucas,150000.0,Seed,2021,Logistics
2021-05-23,Moneyboxx,1994,Mumbai,Deepak Aggarwal,"Ashv Finance, BlackSoil Capital",3000000.0,Debt,2021,FinTech
2021-05-23,StackBOX,2016,Bangalore,"Shanmukha Boora, Sabyasachi Bhattacharjee","Ecosystem Ventures, CMM group",1200000.0,Seed,2021,Logistics
2021-05-23,Uni Cards,2020,Bangalore,"Nitin Gupta, Prateek Jindal, Laxmikant Vyas","General Catalyst, Eight Roads Ventures, Elevation Capital",70000000.0,Series A,2021,Finance
2021-05-23,ChefKart,2020,Gurugram,"Vaibhav Gupta, Arpit Gupta, Aman Gupta","Lead Angels, Titan Capital, Pravega Ventures",300000.0,Pre-seed,2021,Consumer Services
2021-05-24,RACEnergy,2018,Hyderabad,Arun Sreyas Reddy,"Micelio Fund, growX ventures",1300000.0,Seed+,2021,Automotive
2021-05-24,MasterChow,2020,Bangalore,"Vidur Kataria, Sidhanth Madan",WEH Ventures,461000.0,Seed,2021,Agriculture
2021-05-24,True Balance,2014,Gurugram,Cheolwon Lee,"Northern Arc, Arthmate, Shine Star, E clear, Hinduja",30000000.0,Seed,2021,Finance
2021-05-25,Sapio Analytics,2019,Mumbai,"Ashwin Srivastava, Hardik Somani, Prashant Nikam",Parthiv Group,150000.0,Seed,2021,Other
2021-05-25,Credgenics,2018,New Delhi,"Rishabh Goel, Mayank Khera, Anand Agrawal","Westbridge Capital, Tanglin Venture Partners",25000000.0,Series A,2021,Finance
2021-05-25,Accio Robotics,2020,Bangalore,"Tuhin Sharma, Pranav Srinivasan",Uday Sodhi,169032154.0,Seed,2021,Automotive
2021-05-25,Insurance Samadhan,2018,New Delhi,Deepak Bhuvenshwari Uniyal,"9Unicorns, ZNL",725000.0,Pre-series A,2021,Finance
2021-05-26,Teachmint,2020,Bangalore,"Anshuman Kumar, Divyansh Bordia, Mihir Gupta, Payoj Jain","Lightspeed India Partners, CM Ventures",16500000.0,Series A,2021,Education
2021-05-26,PingoLearn,2021,Pune,"Mohit Menghani, Shubham Maheshwari","Titan Capital, Haresh Chawla, AngelList Syndicate",200000.0,Seed,2021,Other
2021-05-26,Inspacco,2019,Pune,"Sanket Nerkar, Paresh Kotkar",Inflection Point Ventures,200000.0,Seed,2021,Other
2021-05-26,Rapido,2015,Bangalore,"Aravind Sanka, Pavan Guntupalli, Rishikesh SR","Skycatcher, Nexus Venture Partners",43000000.0,Series C,2021,Logistics
2021-05-26,Flexmoney,2015,Mumbai,Yezdi Lashkari,Pravega Ventures,4800000.0,Series A,2021,FinTech
2021-05-26,Droom,2014,Gurugram,Sandeep Aggarwal,Inflection Point Ventures,200000000.0,Seed,2021,Automotive
2021-05-27,Smart Express,2018,Mumbai,Yogesh Dhingra,"IIFL India Private Equity Fund, Smiti Holding & Trading Company",10000000.0,Seed,2021,Logistics
2021-05-27,Pickrr,2015,Gurugram,"Rhitiman Majumdar, Gaurav Mangla, Ankit Kaushik","IIFL, Amicus Capital, Ananta Capital",12000000.0,Series B,2021,Logistics
2021-05-27,Zingbus,2019,Gurugram,"Mratunjay, Prashant Kumar, Ravi Kumar Verma",Infoedge ventures,5000000.0,Pre-series A,2021,Logistics
2021-05-27,Fable Fintech,2015,Mumbai,Naushad Contractor,Paytm,169032154.0,Series A,2021,FinTech
2021-05-28,Juicy chemistry,2014,Coimbatore,"Megha, Pritesh Asher",Spring Marketing Capital,169032154.0,Seed,2021,Automotive
2021-05-28,Awon GameZ,2020,Noida,Amardeep Bajpai,Aditya Duggar,2000000.0,Seed,2021,Gaming
2021-05-28,IDfy,2011,Mumbai,Ashok Hariharan,"TransUnion, Blume Ventures",10000000.0,Series D,2021,Technology
2021-05-29,Bueno Finance,2019,Gurugram,"Saurav Gandhi, Sandeep Arora","Goat Capital, JAM Fund",3000000.0,Seed,2021,FinTech
2021-05-29,Jai Kisan,2017,Mumbai,"Adriel Maniego, Arjun Ahluwalia","The Chatterjee Group, Prophetic Ventures",30000000.0,Series A,2021,FinTech
2021-05-29,Probus,2017,New Delhi,"Anand Singh, Ankit Vaish, Sunny Kumar Jadoon",Unicorn India Ventures,500000.0,Bridge,2021,Technology
2021-05-30,Locale.ai,2019,Bangalore,"Rishabh Jain, Aditi Sinha","Chiratae Ventures, Better Capital",1000000.0,Seed,2021,Other
2021-05-30,Chingari,2018,Bangalore,Sumit Ghosh,Solana,19000000.0,Seed,2021,Media/Entertainment
2021-05-30,Origo,2010,Gurugram,"Sunoor Kaul, Mayank Dhanuka",YES Bank,10000000.0,Debt,2021,Technology
2021-05-31,Eggoz,2017,Gurugram,"Abhishek Negi, Uttam Kumar, Aditya Singh, Pankaj Pandey","Nabventures, Avaana Capital",3500000.0,Series A,2021,Consumables
2021-05-31,Wellbeing Nutrition,2019,Mumbai,Avnish Chhabria,Klub,169032154.0,Seed,2021,Automotive
2021-06-01,Leverage Edu,2017,New Delhi,Akshay Chaturvedi,"Trifecta Capital Advisors, Blume Ventures",2000000.0,Debt,2021,Education
2021-06-01,Toppersnotes,2015,Jaipur,"Ayush Agarwal, Devendra Dhaka, Arpit Bansal",Inflection Point Ventures,1000000.0,Seed,2021,Education
2021-06-01,Mensa,2021,Bangalore,Ananth Narayanan,"Alpha Wave Ventures, Falcon Edge Capital",135000000.0,Series B,2021,Wellness/Beauty
2021-06-01,LeadSquared,2011,Bangalore,Nilesh Patel,International Finance Corporation,169032154.0,Seed,2021,Technology
2021-06-02,LetsDressUp,2019,Gurugram,Aditya B,"Titan Capital, Sequoia Capital",300000.0,Pre-series A,2021,Lifestyle
2021-06-02,M2P Fintech,2015,Chennai,Madhusudanan R,Tiger Global,35000000.0,Series C,2021,Finance
2021-06-02,MyDentalPlan,2014,Bangalore,"Dr Mohender Narula, Dr AnandKrishna, Dr Girish Rao",Safe Planet Medicare,700000.0,Seed,2021,Automotive
2021-06-02,JetSynthesys,2014,Pune,Rajan navani,Sachin Tendulkar,2000000.0,Seed,2021,Media/Entertainment
2021-06-03,MediBuddy,2000,Bangalore,"atish Kannan, Enbasekar","IDFC Private Equity, Bessemer Venture Partners",40000000.0,Series B,2021,Healthcare
2021-06-03,VRO Hospitality,2018,Bangalore,"Safdhar Adoor, Sharath Rice, Dawn Thomas",CreedCap Asia Advisors,3000000.0,Series A,2021,Hospitality
2021-06-03,Ezstays,2019,New Delhi,"Vaibhav Khanna, Abhishek Kumar, Kumar Gaurav",Richard Rekhy,400000.0,Seed,2021,Education
2021-06-03,ANSR,2008,Bangalore,Lalit Ahuja,"Sistema Asia Capital, Evolvence India Fund",15000000.0,Series B,2021,Consumer Services
2021-06-04,FloBiz,2019,Bangalore,Rahul Raj,Elevation Capital,10000000.0,Series A,2021,Technology
2021-06-04,Shumee,2014,Bangalore,Meeta Sharma Gupta,Dia Mirza,169032154.0,Seed,2021,Consumer Services
2021-06-04,AntWak,2019,Bangalore,"Basav Nagur, Joybroto Ganguly, Sudhanshu Shekhar, Sumit Gupta, Sriramkumar Sundararaman","Vaibhav Domkundwar, Kunal Shah",169032154.0,Seed,2021,Education
2021-06-05,AdmitKard,2016,Noida,"Vamsi Krishna, Pulkit Jain, Gaurav Munjal	#REF!",,1000000.0,Seed,2021,Education
2021-06-05,boAt,2016,New Delhi,"Aman Gupta, Sameer Mehta","Qualcomm Ventures, Warburg Pincus",6000000.0,Seed,2021,Other
2021-06-05,SecureNow,2011,Gurugram,"Kapil Mehta, Abhishek Bondia",Apis Insurtech Fund I,6000000.0,Series B,2021,Finance
2021-06-05,Nestasia,2018,Kolkata,"Aditi Murarka Agrawal, Anurag Agrawal","Varun Alagh, Sahil Barua",4000000.0,Series A,2021,Consumer Services
2021-06-06,Nao Spirits & Beverages Pvt Ltd,2016,New Delhi,Anand Virmani,Inflection Point Ventures,2000000.0,Series A,2021,Consumables
2021-06-06,WeWork India,2017,Bangalore,Karan Virwani,Inflection Point Ventures,26000000.0,Seed,2021,Hospitality
2021-06-06,Onelife Nutriscience,2019,Mumbai,Gaurav Aggarwal,Lasons India,169032154.0,Seed,2021,Automotive
2021-06-06,Faarms,2020,Bangalore,"Taranbir Singh, Alok Duggal",Inflection Point Ventures,2000000.0,Seed,2021,Technology
2021-06-07,MPL,2018,Bangalore,"Sai Srinivas Kiran G, Shubham Malhotra","Pegasus Tech Ventures, Base Partners",5000000.0,Seed,2021,Gaming
2021-06-07,Answer Genomics,2019,Bangalore,Rahul Ranganathan,"India Accelerator, Lyxel&Flamingo",169032154.0,Seed,2021,Automotive
2021-06-07,Indi Energy,2019,Roorkee,Dr. ASIT SAHOO,Mumbai Angels Network,169032154.0,Seed,2021,Energy
2021-06-07,Reccy Adventures,2019,Gurugram,"Amit Chowdhury, Siddhartha Chatterjee, Tapas Pal","Kallol Banerjee, Jaydeep Barman",400000.0,Seed,2021,Gaming
2021-06-07,DotPe,2019,Gurugram,"Anurag Gupta, Gyanesh Sharma, Shailaz Nag","PayU, Google",27000000.0,Series A,2021,FinTech
2021-06-07,Zotalabs,2019,Pune,"Nausherwan Shah, Wasim Khan",Alfa Ventures,1250000.0,Seed,2021,Technology
2021-06-07,SplashLearn,2018,Gurugram,"Arpit Jain, Joy Deep Nath, Mayank Jain, Umang Jain","Accel, Owl Ventures",18000000.0,Series C,2021,Education
2021-06-08,NewsReach,2018,Ahmedabad,"Soniya Kundnani, Darshan Shah",JITO Angel Network,300000.0,Seed,2021,Media/Entertainment
2021-06-08,Verandah,2011,Mumbai,Anjali Patel Mehta,"Mike Novogratz, Neeraj Arora",1000000.0,Seed,2021,Lifestyle
2021-06-08,Sea6 Energy,2010,Bangalore,"Sailaja Nori, Nelson Vadassery, Sowmya Balendiran, Shrikumar Suryanarayan",Aqua-Spark,9000000.0,Series B,2021,Healthcare
2021-06-09,SkilloVilla,2020,Bangalore,"Ronak Agrawal, Rajat Agrawal, Deepak Kharol",Titan Capital,300000.0,Seed,2021,Education
2021-06-09,Jumbotail,2015,Bangalore,"Ashish Jhina, Karthik Venkateswaran","Nexus Venture Partners, 23 High Networth Individuals (HNIs)",14300000.0,Series B3,2021,Consumables
2021-06-10,NirogGyan,2019,Gurugram,"Joyneel Acharya, Shweta Gandhi","Healthcare veterans, PIEDS",169032154.0,Seed,2021,Automotive
2021-06-10,Policybazaar,2008,Gurugram,"Alok Bansal, Avaneesh Nirjar, Manoj Sharma, Tarun Mathur, Yashish Dahiya","Falcon Edge Capital, White Oak Global Advisors",75000000.0,Seed,2021,Finance
2021-06-10,CloudSEK,2015,Bangalore,Rahul Sasi,MassMutual Ventures,7000000.0,Series A,2021,Technology
2021-06-10,Remedico,2017,Hyderabad,Ranjit Bhatia,"Venture Catalysts, Tahseen Consulting",500000.0,Seed,2021,Automotive
2021-06-11,iBus,2010,Bangalore,"Ram Sellaratnam, Sunil Menon and Subash Vasudevan",Morgan Stanley,21000000.0,Seed,2021,Other
2021-06-11,Elucidata,2015,New Delhi,"Abhishek Jha, Richard Kibbey, Swetabh Pathak",Hyperplane Venture Capital,5000000.0,Pre-series A,2021,Technology
2021-06-11,Power Gummies,2018,New Delhi,Divij Bajaj,"Venture Catalysts, 9unicorns",1000000.0,Seed,2021,Agriculture
2021-06-12,Aviom Housing Finance,2016,New Delhi,Kajal Ilmi,Gojo & Company,1000000.0,Debt,2021,FinTech
2021-06-12,GoMechanic,2016,Gurugram,Kushal Karwa,"Tiger Global, Sequoia",42000000.0,Series C,2021,Automotive
2021-06-12,Dunzo,2015,Bangalore,"Ankur Aggarwal, Dalvir Suri, Kabeer Biswas, Mukund Jha","Lightbox, Evolvence India Fund",40000000.0,Series E,2021,Other
2021-06-12,Bolkar,2018,Bangalore,"Abhishek Tripathi, Dhruv Kaushal, Prince Tripathi, Saurabh Rai","GSF, Pras Hanuma",169032154.0,Seed,2021,Technology
2021-06-12,Spardha,2016,Pune,"Saurabh Srivastav, Amrita Srivastav",Inflection Point Ventures,400000.0,Pre-series A1,2021,Education
2021-06-12,Jar,2021,Bangalore,"Nishchay AG, Misbah Ashraf","Tribe Capital, Arkam Ventures, WEH, Kunal Shah",4500000.0,Pre-series A,2021,FinTech
2021-06-13,Vital,2018,New Delhi,Rahul Kumar,BLinC Invest,3000000.0,Pre-series A,2021,Other
2021-06-14,ApplicateAI,2014,Gurugram,"Madhusudan Atmakuri, Ranjeet Kumar",Inflection Point Ventures,30000000.0,Series A,2021,Technology
2021-06-15,OwO,2020,Gurugram,Hardev Sahu,ah! Ventures,200000.0,Seed,2021,E-Commerce
2021-06-15,Battery Smart,2019,New Delhi,"Pulkit Khurana, Siddharth Sikka","Blume Ventures, Orios Ventures",7000000.0,Pre-series A,2021,Energy
2021-06-15,Anar Business Community,2020,Mumbai,"Nishank Jain, Sanjay Bhat","Titan Capital, First Cheque",169032154.0,Seed,2021,Technology
2021-06-16,Turnip,2020,Bangalore,"Aditya Sharma, Pooja Dubey",Elevation Capital,1600000.0,Seed,2021,Gaming
2021-06-17,Zorro,2021,Gurugram,"Jasveer Singh, Abhishek Asthana, Deepak Kumar","Vijay Shekhar Sharma, Ritesh Agarwal, Ankiti Bose",32000000.0,Seed,2021,Technology
2021-06-18,ixigo,2007,Gurugram,"Rajnish Kumar, Aloke Bajpai","GIC, Infoedge",53000000.0,Seed,2021,Technology
2021-06-18,Onato,2021,Bangalore,"Vedant Katiyar, Ashish Jindal","Vertex Ventures, Omnivore",2200000.0,Seed,2021,Technology
2021-06-18,Insurance Samadhan,2018,New Delhi,Deepak Bhuvenshwari Uniyal,"9Unicorns, ZNL",725000.0,Pre-series A,2021,Finance
2021-06-18,Phool.co,2017,Kanpur,Ankit Agarwal,"Alia Bhatt, IAN Fund, Social Alpha, Draper Richards Kaplan Foundation",169032154.0,Seed,2021,Energy
2021-06-18,HappyCredit,2020,Bangalore,"Jitendra Kumar, Ashish Virmani","Kunal Shah, Krishna Kumar",600000.0,Pre-seed,2021,FinTech
2021-06-19,NFTically,2021,Gurugram,Toshendra Sharma,Jayanti Kanani,169032154.0,Seed,2021,FinTech
2021-06-19,Kale Logistics,2010,Thane,"Amar More, Vipul Jain",Inflexor Ventures,5000000.0,Series A,2021,Logistics
2021-06-19,Endimension,2018,Mumbai,"Bharadwaj Kss, Apparao MLV, Kurien Zacharia",Inflection Point Ventures,300000.0,Seed,2021,Automotive
2021-06-19,Stylework,2017,Gurugram,Sparsh Khandelwal,Inflection Point Ventures,500000.0,Pre-series A,2021,Other
2021-06-19,Slice,2015,Bangalore,"Rajan Bajaj, Siva Kumar Tangudu","Tiger Global, Insight Partners",220000000.0,Series B,2021,Finance
2021-06-19,Bewakoof,2012,Mumbai,Prabhkiran Singh,InvestCorp,8000000.0,Seed,2021,Lifestyle
2021-06-20,Kwik Foods,2020,Gurugram,"Prabhleen Kaur, Harshal Patel",9Unicorns,169032154.0,Seed,2021,Consumables
2021-06-20,Rupifi,2020,Bangalore,"Jawaid Iqbal, Dhruv Bhushan",Alteria Capital,1000000.0,Debt,2021,Finance
2021-06-21,ExtraaEdge,2015,Pune,"Abhishek Ballabh, Sushil Mundada","9Unicorns Accelerator Fund, Indian Angel Network",1000000.0,Pre-series A,2021,Technology
2021-06-21,VLCC Health Care,1989,Gurugram,Vandana Luthra,Inflection Point Ventures,4000000.0,Seed,2021,Wellness/Beauty
2021-06-21,Artium Academy,2021,Mumbai,"Ashish Joshi, Nithya Sudhir","Sonu Nigam, Whiteboard Capital",750000.0,Seed,2021,Media/Entertainment
2021-06-22,TurboHire,2019,Hyderabad,Deepak Agrawal,"Arcilla, Samir Khosla",169032154.0,Seed,2021,Technology
2021-06-22,VerSe Innovation,2007,Bangalore,Virendra Gupta,"Canaan Valley Capital, Glade Brook Capital Partners",1000000000.0,Series H,2021,Technology
2021-06-22,QuickSell,2017,Mumbai,Deepak Bhagchandani,"Sanjay Baldwa, Ajay Jain",2000000.0,Pre-series A,2021,E-Commerce
2021-06-22,eShipz,2019,Bangalore,"Shashi S Tripathi, Shivadeep Mahadi, Ajaykumar R","Indian Angel Network, Axilor",700000.0,Seed,2021,Technology
2021-06-22,Mynvax,2017,Bangalore,"Dr Raghavan Varadarajan, Dr Gautham Nadig","Accel, LetsVenture, 1Crowd",4000000.0,Series A,2021,Healthcare
2021-06-22,Nivesh,2016,Noida,"Anurag Garg, Sridhar Srinivasan","Raghav Kapur, Indian Angel Network",1600000.0,Pre-series A,2021,FinTech
2021-06-23,Euler Motors,2018,New Delhi,Saurav Kumar,"ADB Ventures, Jetty Ventures",2600000.0,Series A,2021,Automotive
2021-06-23,peAR,2018,Mumbai,"Dharmin Vora, Dhruvesh Mehta, Parth Vora",Inflection Point Ventures,300000.0,Pre-series A1,2021,Technology
2021-06-23,Kafqa Academy,2021,Bangalore,Shariq Plasticwala,"Global Founders Capital, Enzia Ventures, Better Capital",1300000.0,Seed,2021,Other
2021-06-24,Rebel Foods,2011,Mumbai,"Jaydeep Barman, Kallol Banerjee.",Qatar Investment Authority,175000000.0,Series F,2021,Technology
2021-06-24,Fantasy Akhada,2020,Gurugram,"Amit Purohit, Sumit Kumar Jha",Prime Securities Limited,2000000.0,Series A,2021,Other
2021-06-24,CarDekho,2008,Jaipur,"Amit Jain, Anurag Jain",Inflection Point Ventures,250000000.0,Series E,2021,Automotive
2021-06-24,Taikee,2010,Mumbai,"Nidhi Ramachandran, Sachin Chhabra",Inflection Point Ventures,1000000.0,Seed,2021,E-Commerce
2021-06-24,Breathe Well-being,2015,Gurugram,"Rohan Verma, Aditya Kaicker",Accel,5500000.0,Series A,2021,Healthcare
2021-06-25,Pencil,2019,Mumbai,"Malini Nair, Preeti Chib, Swarup Nanda","Inflection Point Ventures, SucSEED Venture Partners",1000000.0,Pre-series A,2021,Media/Entertainment
2021-06-25,AppsForBharat,2020,Bangalore,Prashant Sachan,Elevation Capital,10000000.0,Series A,2021,Other
2021-06-25,NOTO,2019,Mumbai,"Varun Sheth, Ashni Sheth","Titan Capital, Rockstud Capital,  John Abraham, WEH Ventures",500000.0,Pre-series A,2021,Consumer Services
2021-06-25,Hike,2012,New Delhi,Kavin Bharti Mittal,"Binny Bansal, Kunal Shah",169032154.0,Seed,2021,Technology
2021-06-26,Wingreens Farms,2011,Gurugram,"Anju C Srivastava, Arjun Srivastava","Investcorp, Omidyar Network",17000000.0,Seed,2021,Consumables
2021-06-26,InfyU Labs,2019,Gandhinagar,"Amit Srivastava, Ankit Chauhan",IAN,200000.0,Seed,2021,Technology
2021-06-27,Smallcase,2015,Bangalore,"Anugrah Shrivastava, Vasanth Kamath, Rohan Gupta",Faering Capital,40000000.0,Series C,2021,FinTech
2021-06-27,Speciale Invest,2017,Bangalore,"Vishesh Rajaram, Arjun Rao",Inflection Point Ventures,10000000.0,Seed,2021,FinTech
2021-06-27,Qube Health,2016,Mumbai,Gagan Kapur,Inflection Point Ventures,169032154.0,Pre-series A,2021,Healthcare
2021-06-27,Stellaris Venture Partners,2015,Bangalore,"Ritesh Banglani, Alok Goyal, Rahul Chowdhri",Inflection Point Ventures,225000000.0,Seed,2021,Finance
2021-06-28,Stelis Biopharma,2007,Bangalore,Pudhucode Radhakrishnan Kannan,"RouteOne, Mankekar Family Office",195000000.0,Series B,2021,Technology
2021-06-28,Arthya Wealth and Investments,2020,Mumbai,Gaurav Arora,"Rishi Kumar Bagla, Krishen Lal Khanna",1000000.0,Pre-series A,2021,FinTech
2021-06-29,Beldara,2018,Mumbai,Bhagwan (Pradeep) Khandekar,Hindustan Media Ventures,7400000.0,Seed,2021,E-Commerce
2021-06-29,Synapsica,2017,New Delhi,"Meenakshi Singh, Dr Cherian, Kuldeep Singh Chauhan","IvyCap Ventures, Endiya Partners",4000000.0,Series A,2021,Automotive
2021-06-29,NeoDocs,2020,Mumbai,"Nikunj Malpani, Anurag Meena, Pratik Lodha","Y Combinator, 9Unicorns, Titan Capital",169032154.0,Pre-seed,2021,Healthcare
